Entity,branch location,rental_duration_days,location_type,Vehicle_Make_Model,Vehicle_Group,price_SAR,is_loyalty_available
Key,Jazan Main,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Al Hamdania-2,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Abhur,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,ALFAYHA2,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Bagdadia,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Main - Madina Road,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,New Palestine,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Prince Majed Road,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Sari Street,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,New Heraa,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Al Rakah,1_day,Downtown,Hyundai Elantra 2025,Small,182.5,Yes
Key,Al Rakah,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Azizia,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Aziziah,1_day,Downtown,Hyundai Elantra 2025,Small,182.5,Yes
Key,Aziziah,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Main - Dhahran Road,1_day,Downtown,Hyundai Elantra 2025,Small,182.5,Yes
Key,Main - Dhahran Road,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Hizam-2,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Al Nuzha,1_day,Downtown,Hyundai Elantra 2025,Small,182.5,Yes
Key,Kakia,1_day,Downtown,Hyundai Elantra 2025,Small,182.5,Yes
Key,King Abdulaziz Road,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Al Nuzha,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Al Malaz,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Aldar Albaida,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Al Yasmin,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Exit 11 East Ring Road,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Badeiah,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Laban Najd,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Main - Al Worood Dist.,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Murouj,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Olaya Center,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,SAR North Train Station (Al Thumama),1_day,Train,Hyundai Elantra 2024,Small,182.5,Yes
Key,Rawdah,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Qurtuba Exit 8,1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,Riyadh AlMalaz Road Train Station,1_day,Train,Hyundai Elantra 2024,Small,182.5,Yes
Key,The Saudi Public Transport Company (SAPTCO),1_day,Downtown,Hyundai Elantra 2024,Small,182.5,Yes
Key,King Abdulaziz Airport - Executive Terminal,1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,Abha Airport,1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,King Khaled Airport terminal 1 ( International ),1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,King Abdullah International Airport (Jazan ),1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,King Abdulaziz Airport (New Airport) Terminal 1,1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,King Fahd Airport,1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,King Khaled Airport Executive Terminal,1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,King Fahd Airport Executive Terminal,1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,King Khaled Airport Terminal 3 and 4,1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,King Khaled Airport terminal 5 ( Domestic ),1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,Prince Sultan Bin Abdulaziz International Airport ( Tabuk ),1_day,Airport,Kia Cerato 2024,Small,187.85,Yes
Key,AL Hassa Airport,1_day,Airport,Hyundai Elantra 2025,Small,192.1,Yes
Key,King Abdulaziz Airport - Executive Terminal,1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,Abha Airport,1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,King Khaled Airport terminal 1 ( International ),1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,King Abdullah International Airport (Jazan ),1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,King Abdulaziz Airport (New Airport) Terminal 1,1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,King Fahd Airport,1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,King Khaled Airport Executive Terminal,1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,King Fahd Airport Executive Terminal,1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,King Khaled Airport Terminal 3 and 4,1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,King Khaled Airport terminal 5 ( Domestic ),1_day,Airport,Hyundai Elantra 2024,Small,192.1,Yes
Key,HSA-KING FAHAD,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Hofuf Train Station,1_day,Train,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Dammam Train Station,1_day,Train,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,1 ST. Street,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Al Manar,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,42nd ST.,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,King Fahad -3,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Jazan Main,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Al Hamdania-2,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Abhur,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,ALFAYHA2,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Bagdadia,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Main - Madina Road,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,New Palestine,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Prince Majed Road,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Sari Street,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,New Heraa,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Madina Road,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Royal Commission,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Al Rakah,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Azizia,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Aziziah,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Main - Dhahran Road,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Hizam-2,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Al Nuzha,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Al Malaz,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Aldar Albaida,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Al Yasmin,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Exit 11 East Ring Road,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Badeiah,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Laban Najd,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Main - Al Worood Dist.,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Murouj,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Olaya Center,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,SAR North Train Station (Al Thumama),1_day,Train,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Rawdah,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Qurtuba Exit 8,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,Riyadh AlMalaz Road Train Station,1_day,Train,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,The Saudi Public Transport Company (SAPTCO),1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,MAIN-AMMAN ROAD,1_day,Downtown,Nissan Kicks 2024,SUV / Family,201.45,Yes
Key,AL Hassa Airport,1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,King Abdulaziz Airport - Executive Terminal,1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,Abha Airport,1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,King Khaled Airport terminal 1 ( International ),1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,King Abdullah International Airport (Jazan ),1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,King Abdulaziz Airport (New Airport) Terminal 1,1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,King Fahd Airport,1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,King Khaled Airport Executive Terminal,1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,King Fahd Airport Executive Terminal,1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,King Khaled Airport Terminal 3 and 4,1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,King Khaled Airport terminal 5 ( Domestic ),1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,Prince Sultan Bin Abdulaziz International Airport ( Tabuk ),1_day,Airport,Nissan Kicks 2024,SUV / Family,212.05,Yes
Key,HSA-KING FAHAD,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Hofuf Train Station,1_day,Train,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Dammam Train Station,1_day,Train,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,1 ST. Street,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Al Manar,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,42nd ST.,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,King Fahad -3,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Al Hamdania-2,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Abhur,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,ALFAYHA2,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Bagdadia,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Main - Madina Road,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,New Palestine,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Prince Majed Road,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Sari Street,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,New Heraa,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Al Rakah,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Azizia,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Aziziah,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Main - Dhahran Road,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Hizam-2,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Al Nuzha,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Kakia,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Al Malaz,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Aldar Albaida,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Al Yasmin,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Exit 11 East Ring Road,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Badeiah,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Laban Najd,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Main - Al Worood Dist.,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Murouj,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Olaya Center,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,SAR North Train Station (Al Thumama),1_day,Train,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Rawdah,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Qurtuba Exit 8,1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,Riyadh AlMalaz Road Train Station,1_day,Train,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,The Saudi Public Transport Company (SAPTCO),1_day,Downtown,Hyundai Creta 2025,SUV / Family,216.76,Yes
Key,AL Hassa Airport,1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,King Abdulaziz Airport - Executive Terminal,1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,Abha Airport,1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,King Khaled Airport terminal 1 ( International ),1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,King Abdulaziz Airport (New Airport) Terminal 1,1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,King Fahd Airport,1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,King Khaled Airport Executive Terminal,1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,King Fahd Airport Executive Terminal,1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,King Khaled Airport Terminal 3 and 4,1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,King Khaled Airport terminal 5 ( Domestic ),1_day,Airport,Hyundai Creta 2025,SUV / Family,228.17,Yes
Key,Al Hamdania-2,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Abhur,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,ALFAYHA2,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Bagdadia,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Main - Madina Road,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,New Palestine,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Prince Majed Road,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Sari Street,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,New Heraa,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Al Nuzha,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Kakia,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Al Malaz,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Aldar Albaida,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Al Yasmin,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Exit 11 East Ring Road,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Badeiah,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Laban Najd,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Main - Al Worood Dist.,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Murouj,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Olaya Center,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,SAR North Train Station (Al Thumama),1_day,Train,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Rawdah,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Qurtuba Exit 8,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,Riyadh AlMalaz Road Train Station,1_day,Train,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,The Saudi Public Transport Company (SAPTCO),1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,TAIF - SHUBRA,1_day,Downtown,Volkswagen T-ROC 2024,SUV / Family,266.48,Yes
Key,King Abdulaziz Airport - Executive Terminal,1_day,Airport,Volkswagen T-ROC 2024,SUV / Family,280.5,Yes
Key,King Khaled Airport terminal 1 ( International ),1_day,Airport,Volkswagen T-ROC 2024,SUV / Family,280.5,Yes
Key,King Abdulaziz Airport (New Airport) Terminal 1,1_day,Airport,Volkswagen T-ROC 2024,SUV / Family,280.5,Yes
Key,King Khaled Airport Executive Terminal,1_day,Airport,Volkswagen T-ROC 2024,SUV / Family,280.5,Yes
Key,King Khaled Airport Terminal 3 and 4,1_day,Airport,Volkswagen T-ROC 2024,SUV / Family,280.5,Yes
Key,King Khaled Airport terminal 5 ( Domestic ),1_day,Airport,Volkswagen T-ROC 2024,SUV / Family,280.5,Yes
Key,Dammam Train Station,1_day,Train,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,1 ST. Street,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Al Manar,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,42nd ST.,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,King Fahad -3,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Al Hamdania-2,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Al Hamdania-2,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Al Hamdania-2,1_day,Downtown,Volkswagen T-ROC 2025,SUV / Family,284.24,Yes
Key,Abhur,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Abhur,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Abhur,1_day,Downtown,Volkswagen T-ROC 2025,SUV / Family,284.24,Yes
Key,ALFAYHA2,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,ALFAYHA2,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,ALFAYHA2,1_day,Downtown,Volkswagen T-ROC 2025,SUV / Family,284.24,Yes
Key,Bagdadia,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Bagdadia,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Bagdadia,1_day,Downtown,Volkswagen T-ROC 2025,SUV / Family,284.24,Yes
Key,Main - Madina Road,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Main - Madina Road,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Main - Madina Road,1_day,Downtown,Volkswagen T-ROC 2025,SUV / Family,284.24,Yes
Key,New Palestine,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,New Palestine,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,New Palestine,1_day,Downtown,Volkswagen T-ROC 2025,SUV / Family,284.24,Yes
Key,Prince Majed Road,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Prince Majed Road,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Prince Majed Road,1_day,Downtown,Volkswagen T-ROC 2025,SUV / Family,284.24,Yes
Key,Sari Street,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Sari Street,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Sari Street,1_day,Downtown,Volkswagen T-ROC 2025,SUV / Family,284.24,Yes
Key,New Heraa,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,New Heraa,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,New Heraa,1_day,Downtown,Volkswagen T-ROC 2025,SUV / Family,284.24,Yes
Key,Al Rakah,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Azizia,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Aziziah,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Main - Dhahran Road,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Hizam-2,1_day,Downtown,Mazda 6 2025,Medium Sedan,284.24,Yes
Key,Al Nuzha,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Kakia,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Al Malaz,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Aldar Albaida,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Al Yasmin,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Exit 11 East Ring Road,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Badeiah,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Laban Najd,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Main - Al Worood Dist.,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Murouj,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Olaya Center,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,SAR North Train Station (Al Thumama),1_day,Train,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Rawdah,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Qurtuba Exit 8,1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,Riyadh AlMalaz Road Train Station,1_day,Train,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,The Saudi Public Transport Company (SAPTCO),1_day,Downtown,Nissan X-Trail 2025,SUV / Family,284.24,Yes
Key,King Abdulaziz Airport - Executive Terminal,1_day,Airport,Mazda 6 2025,Medium Sedan,299.2,Yes
Key,King Abdulaziz Airport - Executive Terminal,1_day,Airport,Nissan X-Trail 2025,SUV / Family,299.2,Yes
Key,King Abdulaziz Airport - Executive Terminal,1_day,Airport,Volkswagen T-ROC 2025,SUV / Family,299.2,Yes
Key,King Khaled Airport terminal 1 ( International ),1_day,Airport,Nissan X-Trail 2025,SUV / Family,299.2,Yes
Key,King Abdulaziz Airport (New Airport) Terminal 1,1_day,Airport,Mazda 6 2025,Medium Sedan,299.2,Yes
Key,King Abdulaziz Airport (New Airport) Terminal 1,1_day,Airport,Nissan X-Trail 2025,SUV / Family,299.2,Yes
Key,King Abdulaziz Airport (New Airport) Terminal 1,1_day,Airport,Volkswagen T-ROC 2025,SUV / Family,299.2,Yes
Key,King Fahd Airport,1_day,Airport,Mazda 6 2025,Medium Sedan,299.2,Yes
Key,King Khaled Airport Executive Terminal,1_day,Airport,Nissan X-Trail 2025,SUV / Family,299.2,Yes
Key,King Fahd Airport Executive Terminal,1_day,Airport,Mazda 6 2025,Medium Sedan,299.2,Yes
Key,King Khaled Airport Terminal 3 and 4,1_day,Airport,Nissan X-Trail 2025,SUV / Family,299.2,Yes
Key,King Khaled Airport terminal 5 ( Domestic ),1_day,Airport,Nissan X-Trail 2025,SUV / Family,299.2,Yes
Key,Al Hamdania-2,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Abhur,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,ALFAYHA2,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Bagdadia,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Main - Madina Road,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,New Palestine,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Prince Majed Road,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Sari Street,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,New Heraa,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Azizia,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Hizam-2,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Al Nuzha,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Al Malaz,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Aldar Albaida,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Al Yasmin,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Exit 11 East Ring Road,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Badeiah,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
Key,Laban Najd,1_day,Downtown,Isuzu Double CAB 4X4 2023,Commercial,306,Yes
